item_id,variant,method,gold_count,exact_set,set_precision,set_recall,set_f1,confidence,brier_exact,nll_exact,prediction,gold
154,original,nli_pool_topk,2,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,1989 || 1981,1989 || 1981
154,original,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.8601755891572453,0.7399020441820141,1.9673678518163167,1989,1989 || 1981
154,original,dst_nli_global_topk,2,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,1989 || 1981,1989 || 1981
154,original,dst_nli_factorized_provenance,2,1.0,1.0,1.0,1.0,0.7217435299747993,0.07742666311088542,0.32608542483701525,1989 || 1981,1989 || 1981
154,original,dsmt_nli_pcr6_provenance,2,1.0,1.0,1.0,1.0,0.721667973921452,0.07746871674098953,0.3261901157767956,1989 || 1981,1989 || 1981
154,duplicate_misinfo_x3,nli_pool_topk,2,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,1989 || 1981,1989 || 1981
154,duplicate_misinfo_x3,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.8601755891572453,0.7399020441820141,1.9673678518163167,1989,1989 || 1981
154,duplicate_misinfo_x3,dst_nli_global_topk,2,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,1989 || 1981,1989 || 1981
154,duplicate_misinfo_x3,dst_nli_factorized_provenance,2,1.0,1.0,1.0,1.0,0.7217435299747993,0.07742666311088542,0.32608542483701525,1989 || 1981,1989 || 1981
154,duplicate_misinfo_x3,dsmt_nli_pcr6_provenance,2,1.0,1.0,1.0,1.0,0.721667973921452,0.07746871674098953,0.3261901157767956,1989 || 1981,1989 || 1981
154,misinfo_dominant,nli_pool_topk,2,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,1989 || 1981,1989 || 1981
154,misinfo_dominant,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.8712758748873252,0.7591216501606739,2.05008372963411,1989,1989 || 1981
154,misinfo_dominant,dst_nli_global_topk,2,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,1989 || 1981,1989 || 1981
154,misinfo_dominant,dst_nli_factorized_provenance,2,1.0,1.0,1.0,1.0,0.35878144477198776,0.41116123556869943,1.0250418648170547,1989 || 1981,1989 || 1981
154,misinfo_dominant,dsmt_nli_pcr6_provenance,2,1.0,1.0,1.0,1.0,0.3712948586647096,0.3952701547414275,0.9907587647446624,1989 || 1981,1989 || 1981
155,original,nli_pool_topk,2,1.0,1.0,1.0,1.0,0.9632756832074758,0.0013486754438776743,0.03741563275582312,mike oldfield || ian brown,ian brown || mike oldfield
155,original,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.7082280399962574,0.5015869566369403,1.2317827407124038,mike oldfield,ian brown || mike oldfield
155,original,dst_nli_global_topk,2,1.0,1.0,1.0,1.0,0.9027562774512756,0.009456341575133287,0.1023026651502969,mike oldfield || ian brown,ian brown || mike oldfield
155,original,dst_nli_factorized_provenance,2,1.0,1.0,1.0,1.0,0.276478558925527,0.5234832756944822,1.2856220055996228,mike oldfield || ian brown,ian brown || mike oldfield
155,original,dsmt_nli_pcr6_provenance,2,1.0,1.0,1.0,1.0,0.29905996688094383,0.49131693002894355,1.2071111675702968,mike oldfield || ian brown,ian brown || mike oldfield
155,duplicate_misinfo_x3,nli_pool_topk,2,1.0,1.0,1.0,1.0,0.9669201841208308,0.0010942742185997343,0.0336393266243333,mike oldfield || ian brown,ian brown || mike oldfield
155,duplicate_misinfo_x3,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.7453453847613202,0.5555397425850004,1.3678471019646694,mike oldfield,ian brown || mike oldfield
155,duplicate_misinfo_x3,dst_nli_global_topk,2,1.0,1.0,1.0,1.0,0.9151269959261861,0.007203426820513636,0.08869242997557128,mike oldfield || ian brown,ian brown || mike oldfield
155,duplicate_misinfo_x3,dst_nli_factorized_provenance,2,1.0,1.0,1.0,1.0,0.276478558925527,0.5234832756944822,1.2856220055996228,mike oldfield || ian brown,ian brown || mike oldfield
155,duplicate_misinfo_x3,dsmt_nli_pcr6_provenance,2,1.0,1.0,1.0,1.0,0.29905996688094383,0.49131693002894355,1.2071111675702968,mike oldfield || ian brown,ian brown || mike oldfield
155,misinfo_dominant,nli_pool_topk,2,1.0,1.0,1.0,1.0,0.9120299134882884,0.007738736120878017,0.09208248956820063,ian brown || mike oldfield,ian brown || mike oldfield
155,misinfo_dominant,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.44911832800032747,0.20170727254580972,0.596235244253354,ian brown,ian brown || mike oldfield
155,misinfo_dominant,dst_nli_global_topk,2,1.0,1.0,1.0,1.0,0.7754879258096923,0.050405671457234236,0.25426286604227283,ian brown || mike oldfield,ian brown || mike oldfield
155,misinfo_dominant,dst_nli_factorized_provenance,2,1.0,1.0,1.0,1.0,0.6031374085875849,0.15749991646257752,0.5056102332765499,mike oldfield || ian brown,ian brown || mike oldfield
155,misinfo_dominant,dsmt_nli_pcr6_provenance,2,1.0,1.0,1.0,1.0,0.6028815040740141,0.15770309980651728,0.5060346122223937,mike oldfield || ian brown,ian brown || mike oldfield
156,original,nli_pool_topk,2,0.0,0.0,0.0,0.0,0.8517882756260824,0.7255432664940549,1.909113457414525,metallica || the beatles,anthrax || joe jackson
156,original,dst_nli_global_top1,2,0.0,0.0,0.0,0.0,0.7085261609267194,0.5020093207175554,1.2328050231082537,metallica,anthrax || joe jackson
156,original,dst_nli_global_topk,2,0.0,0.0,0.0,0.0,0.9600369762142957,0.9216709956986883,3.2198006577517186,metallica || the beatles,anthrax || joe jackson
156,original,dst_nli_factorized_provenance,2,0.0,0.0,0.0,0.0,0.8970813190006779,0.804754892899996,2.273816107436549,the beatles || metallica,anthrax || joe jackson
156,original,dsmt_nli_pcr6_provenance,2,0.0,0.0,0.0,0.0,0.8362922113499563,0.6993846627646001,1.8096722169339288,the beatles || metallica,anthrax || joe jackson
156,duplicate_misinfo_x3,nli_pool_topk,2,0.0,0.0,0.0,0.0,0.8691525293086849,0.7554261192036844,2.0337229800260874,metallica || the beatles,anthrax || joe jackson
156,duplicate_misinfo_x3,dst_nli_global_top1,2,0.0,0.0,0.0,0.0,0.7699967388402148,0.5928949778245659,1.4696617912038743,metallica,anthrax || joe jackson
156,duplicate_misinfo_x3,dst_nli_global_topk,2,0.0,0.0,0.0,0.0,0.9684650058964395,0.9379244676459906,3.456657425847338,metallica || the beatles,anthrax || joe jackson
156,duplicate_misinfo_x3,dst_nli_factorized_provenance,2,0.0,0.0,0.0,0.0,0.8970813190006779,0.804754892899996,2.273816107436549,the beatles || metallica,anthrax || joe jackson
156,duplicate_misinfo_x3,dsmt_nli_pcr6_provenance,2,0.0,0.0,0.0,0.0,0.8362922113499563,0.6993846627646001,1.8096722169339288,the beatles || metallica,anthrax || joe jackson
156,misinfo_dominant,nli_pool_topk,2,0.0,0.5,0.5,0.5,1.0,1.0,27.631021115928547,metallica || joe jackson,anthrax || joe jackson
156,misinfo_dominant,dst_nli_global_top1,2,0.0,0.0,0.0,0.0,0.4089710002393501,0.1672572790367745,0.5258901938109305,metallica,anthrax || joe jackson
156,misinfo_dominant,dst_nli_global_topk,2,0.0,0.5,0.5,0.5,0.6649833502944495,0.4422028561688306,1.0935750477785218,metallica || joe jackson,anthrax || joe jackson
156,misinfo_dominant,dst_nli_factorized_provenance,2,0.0,0.5,0.5,0.5,0.3799394850240543,0.14435401228034356,0.47793820090612593,joe jackson || metallica,anthrax || joe jackson
156,misinfo_dominant,dsmt_nli_pcr6_provenance,2,0.0,0.5,0.5,0.5,0.3797402414170003,0.14420265095144166,0.47761692322806937,joe jackson || metallica,anthrax || joe jackson
157,original,nli_pool_topk,2,1.0,1.0,1.0,1.0,0.9178277585785249,0.006752277260229181,0.08574553278653949,may 1 2012 || april 12 2011,april 12 2011 || may 1 2012
157,original,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.5735834450982059,0.3289979684907266,0.8523385820675757,may 1 2012,april 12 2011 || may 1 2012
157,original,dst_nli_global_topk,2,1.0,1.0,1.0,1.0,0.8010690625569755,0.03957351787196052,0.22180811520985114,may 1 2012 || april 12 2011,april 12 2011 || may 1 2012
157,original,dst_nli_factorized_provenance,2,1.0,1.0,1.0,1.0,0.4771359268982084,0.2733868389405957,0.739953866637018,april 12 2011 || may 1 2012,april 12 2011 || may 1 2012
157,original,dsmt_nli_pcr6_provenance,2,1.0,1.0,1.0,1.0,0.4786173085383106,0.27183991095583526,0.7368539392259229,april 12 2011 || may 1 2012,april 12 2011 || may 1 2012
157,duplicate_misinfo_x3,nli_pool_topk,2,1.0,1.0,1.0,1.0,0.9340785086778797,0.004345643018132386,0.06819478788553626,may 1 2012 || april 12 2011,april 12 2011 || may 1 2012
157,duplicate_misinfo_x3,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.6300315672103389,0.39693977568151584,0.9943375937682506,may 1 2012,april 12 2011 || may 1 2012
157,duplicate_misinfo_x3,dst_nli_global_topk,2,1.0,1.0,1.0,1.0,0.8274031195244662,0.029789683149885695,0.18946325468822514,may 1 2012 || april 12 2011,april 12 2011 || may 1 2012
157,duplicate_misinfo_x3,dst_nli_factorized_provenance,2,1.0,1.0,1.0,1.0,0.4771359268982084,0.2733868389405957,0.739953866637018,april 12 2011 || may 1 2012,april 12 2011 || may 1 2012
157,duplicate_misinfo_x3,dsmt_nli_pcr6_provenance,2,1.0,1.0,1.0,1.0,0.4786173085383106,0.27183991095583526,0.7368539392259229,april 12 2011 || may 1 2012,april 12 2011 || may 1 2012
157,misinfo_dominant,nli_pool_topk,2,1.0,1.0,1.0,1.0,0.9294261770186454,0.0049806644902035775,0.07318789722473032,may 1 2012 || april 12 2011,april 12 2011 || may 1 2012
157,misinfo_dominant,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.6120266258937368,0.37457659080287203,0.9468185651510254,may 1 2012,april 12 2011 || may 1 2012
157,misinfo_dominant,dst_nli_global_topk,2,1.0,1.0,1.0,1.0,0.819003492883462,0.032759735588387004,0.19966693032319005,may 1 2012 || april 12 2011,april 12 2011 || may 1 2012
157,misinfo_dominant,dst_nli_factorized_provenance,2,1.0,1.0,1.0,1.0,0.4771359268982084,0.2733868389405957,0.739953866637018,april 12 2011 || may 1 2012,april 12 2011 || may 1 2012
157,misinfo_dominant,dsmt_nli_pcr6_provenance,2,1.0,1.0,1.0,1.0,0.4786173085383106,0.27183991095583526,0.7368539392259229,april 12 2011 || may 1 2012,april 12 2011 || may 1 2012
158,original,nli_pool_topk,2,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,cleonymus || cleombrotus ii,cleonymus || cleombrotus ii
158,original,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.507815500126057,0.2578765821682774,0.7089016330408732,cleonymus,cleonymus || cleombrotus ii
158,original,dst_nli_global_topk,2,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,cleonymus || cleombrotus ii,cleonymus || cleombrotus ii
158,original,dst_nli_factorized_provenance,2,1.0,1.0,1.0,1.0,0.9063341124045817,0.00877329849903753,0.09834726343236203,cleombrotus ii || cleonymus,cleonymus || cleombrotus ii
158,original,dsmt_nli_pcr6_provenance,2,1.0,1.0,1.0,1.0,0.7494125801117396,0.06279405500625532,0.28846560585159975,cleombrotus ii || cleonymus,cleonymus || cleombrotus ii
158,duplicate_misinfo_x3,nli_pool_topk,2,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,cleonymus || cleombrotus ii,cleonymus || cleombrotus ii
158,duplicate_misinfo_x3,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.507815500126057,0.2578765821682774,0.7089016330408732,cleonymus,cleonymus || cleombrotus ii
158,duplicate_misinfo_x3,dst_nli_global_topk,2,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,cleonymus || cleombrotus ii,cleonymus || cleombrotus ii
158,duplicate_misinfo_x3,dst_nli_factorized_provenance,2,1.0,1.0,1.0,1.0,0.9063341124045817,0.00877329849903753,0.09834726343236203,cleombrotus ii || cleonymus,cleonymus || cleombrotus ii
158,duplicate_misinfo_x3,dsmt_nli_pcr6_provenance,2,1.0,1.0,1.0,1.0,0.7494125801117396,0.06279405500625532,0.28846560585159975,cleombrotus ii || cleonymus,cleonymus || cleombrotus ii
158,misinfo_dominant,nli_pool_topk,2,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,cleombrotus ii || cleonymus,cleonymus || cleombrotus ii
158,misinfo_dominant,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.6778306812320605,0.45945443241951917,1.132678036957298,cleombrotus ii,cleonymus || cleombrotus ii
158,misinfo_dominant,dst_nli_global_topk,2,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,cleombrotus ii || cleonymus,cleonymus || cleombrotus ii
158,misinfo_dominant,dst_nli_factorized_provenance,2,1.0,1.0,1.0,1.0,0.968801965167125,0.0009733173774332804,0.03169505829039339,cleombrotus ii || cleonymus,cleonymus || cleombrotus ii
158,misinfo_dominant,dsmt_nli_pcr6_provenance,2,1.0,1.0,1.0,1.0,0.9592360912585539,0.0016616962558809447,0.0416180495603478,cleombrotus ii || cleonymus,cleonymus || cleombrotus ii
159,original,nli_pool_topk,2,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,badminton player || singer,singer || badminton player
159,original,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.7334260933390866,0.5379138343906346,1.3221037505177464,badminton player,singer || badminton player
159,original,dst_nli_global_topk,2,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,badminton player || singer,singer || badminton player
159,original,dst_nli_factorized_provenance,2,1.0,1.0,1.0,1.0,0.5163079571931013,0.23395799227471073,0.6610518752588734,badminton player || singer,singer || badminton player
159,original,dsmt_nli_pcr6_provenance,2,1.0,1.0,1.0,1.0,0.6773336173587068,0.10411359448681745,0.3895913396231628,badminton player || singer,singer || badminton player
159,duplicate_misinfo_x3,nli_pool_topk,2,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,badminton player || singer,singer || badminton player
159,duplicate_misinfo_x3,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.7334260933390866,0.5379138343906346,1.3221037505177464,badminton player,singer || badminton player
159,duplicate_misinfo_x3,dst_nli_global_topk,2,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,badminton player || singer,singer || badminton player
159,duplicate_misinfo_x3,dst_nli_factorized_provenance,2,1.0,1.0,1.0,1.0,0.5163079571931013,0.23395799227471073,0.6610518752588734,badminton player || singer,singer || badminton player
159,duplicate_misinfo_x3,dsmt_nli_pcr6_provenance,2,1.0,1.0,1.0,1.0,0.6773336173587068,0.10411359448681745,0.3895913396231628,badminton player || singer,singer || badminton player
159,misinfo_dominant,nli_pool_topk,2,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,badminton player || singer,singer || badminton player
159,misinfo_dominant,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.5,0.25,0.6931471805599453,badminton player,singer || badminton player
159,misinfo_dominant,dst_nli_global_topk,2,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,badminton player || singer,singer || badminton player
159,misinfo_dominant,dst_nli_factorized_provenance,2,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,badminton player || singer,singer || badminton player
159,misinfo_dominant,dsmt_nli_pcr6_provenance,2,1.0,1.0,1.0,1.0,1.0,0.0,-0.0,badminton player || singer,singer || badminton player
160,original,nli_pool_topk,2,0.0,0.5,0.5,0.5,0.8918531333630818,0.795402011489547,2.2242650993844855,ludwig van beethoven || johannes brahms,johannes brahms || wolfgang amadeus mozart
160,original,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.5680235707092471,0.3226507768812831,0.8393842540535383,johannes brahms,johannes brahms || wolfgang amadeus mozart
160,original,dst_nli_global_topk,2,0.0,0.5,0.5,0.5,0.9575475429022735,0.9168972969181813,3.1593704857390756,johannes brahms || ludwig van beethoven,johannes brahms || wolfgang amadeus mozart
160,original,dst_nli_factorized_provenance,2,0.0,0.5,0.5,0.5,0.8797051599772381,0.7738811684905781,2.117809549500287,johannes brahms || ludwig van beethoven,johannes brahms || wolfgang amadeus mozart
160,original,dsmt_nli_pcr6_provenance,2,0.0,0.5,0.5,0.5,0.7420314143907955,0.5506106199428044,1.3549174626786504,johannes brahms || ludwig van beethoven,johannes brahms || wolfgang amadeus mozart
160,duplicate_misinfo_x3,nli_pool_topk,2,0.0,0.5,0.5,0.5,0.9314101513876002,0.8675248701078723,2.6796107346114124,ludwig van beethoven || johannes brahms,johannes brahms || wolfgang amadeus mozart
160,duplicate_misinfo_x3,dst_nli_global_top1,2,0.0,0.0,0.0,0.0,0.8851640623172602,0.7835154172179944,2.1642507980684544,ludwig van beethoven,johannes brahms || wolfgang amadeus mozart
160,duplicate_misinfo_x3,dst_nli_global_topk,2,0.0,0.5,0.5,0.5,0.9920143175232179,0.9840924061710558,4.830105031113762,ludwig van beethoven || johannes brahms,johannes brahms || wolfgang amadeus mozart
160,duplicate_misinfo_x3,dst_nli_factorized_provenance,2,0.0,0.5,0.5,0.5,0.8797051599772381,0.7738811684905781,2.117809549500287,johannes brahms || ludwig van beethoven,johannes brahms || wolfgang amadeus mozart
160,duplicate_misinfo_x3,dsmt_nli_pcr6_provenance,2,0.0,0.5,0.5,0.5,0.7420314143907955,0.5506106199428044,1.3549174626786504,johannes brahms || ludwig van beethoven,johannes brahms || wolfgang amadeus mozart
160,misinfo_dominant,nli_pool_topk,2,0.0,0.5,0.5,0.5,0.9163258605236272,0.8396530826643659,2.4808253160562685,ludwig van beethoven || johannes brahms,johannes brahms || wolfgang amadeus mozart
160,misinfo_dominant,dst_nli_global_top1,2,0.0,0.0,0.0,0.0,0.8223612655427727,0.6762780510651106,1.7280033727829636,ludwig van beethoven,johannes brahms || wolfgang amadeus mozart
160,misinfo_dominant,dst_nli_global_topk,2,0.0,0.5,0.5,0.5,0.9832717828201691,0.9668233988903538,4.090658333927717,ludwig van beethoven || johannes brahms,johannes brahms || wolfgang amadeus mozart
160,misinfo_dominant,dst_nli_factorized_provenance,2,0.0,0.5,0.5,0.5,0.8432185495050581,0.7110175222294142,1.8529024784787873,johannes brahms || ludwig van beethoven,johannes brahms || wolfgang amadeus mozart
160,misinfo_dominant,dsmt_nli_pcr6_provenance,2,0.0,0.5,0.5,0.5,0.7390576516770297,0.5462062125023658,1.343455783710169,johannes brahms || ludwig van beethoven,johannes brahms || wolfgang amadeus mozart
161,original,nli_pool_topk,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,a play,a play || a film
161,original,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,a play,a play || a film
161,original,dst_nli_global_topk,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,a play,a play || a film
161,original,dst_nli_factorized_provenance,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,a play,a play || a film
161,original,dsmt_nli_pcr6_provenance,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,a play,a play || a film
161,duplicate_misinfo_x3,nli_pool_topk,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,a play,a play || a film
161,duplicate_misinfo_x3,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,a play,a play || a film
161,duplicate_misinfo_x3,dst_nli_global_topk,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,a play,a play || a film
161,duplicate_misinfo_x3,dst_nli_factorized_provenance,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,a play,a play || a film
161,duplicate_misinfo_x3,dsmt_nli_pcr6_provenance,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,a play,a play || a film
161,misinfo_dominant,nli_pool_topk,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,a play,a play || a film
161,misinfo_dominant,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,a play,a play || a film
161,misinfo_dominant,dst_nli_global_topk,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,a play,a play || a film
161,misinfo_dominant,dst_nli_factorized_provenance,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,a play,a play || a film
161,misinfo_dominant,dsmt_nli_pcr6_provenance,2,0.0,1.0,0.5,0.6666666666666666,1.0,1.0,27.631021115928547,a play,a play || a film
162,original,nli_pool_topk,2,0.0,0.5,0.5,0.5,1.0,1.0,27.631021115928547,basketball player || professional chef,basketball player || writer
162,original,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.940912920899192,0.8853171247150491,2.828743006208517,basketball player,basketball player || writer
162,original,dst_nli_global_topk,2,0.0,0.5,0.5,0.5,1.0,1.0,27.631021115928547,basketball player || professional chef,basketball player || writer
162,original,dst_nli_factorized_provenance,2,0.0,0.5,0.5,0.5,0.2357876082073502,0.05559579618414288,0.2689095287217818,basketball player || professional chef,basketball player || writer
162,original,dsmt_nli_pcr6_provenance,2,0.0,0.5,0.5,0.5,0.2554606753628432,0.06526015665683997,0.29498960805535235,basketball player || professional chef,basketball player || writer
162,duplicate_misinfo_x3,nli_pool_topk,2,0.0,0.5,0.5,0.5,1.0,1.0,27.631021115928547,basketball player || professional chef,basketball player || writer
162,duplicate_misinfo_x3,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.9839120962633809,0.9680830131734006,4.1296876100814615,basketball player,basketball player || writer
162,duplicate_misinfo_x3,dst_nli_global_topk,2,0.0,0.5,0.5,0.5,1.0,1.0,27.631021115928547,basketball player || professional chef,basketball player || writer
162,duplicate_misinfo_x3,dst_nli_factorized_provenance,2,0.0,0.5,0.5,0.5,0.2357876082073502,0.05559579618414288,0.2689095287217818,basketball player || professional chef,basketball player || writer
162,duplicate_misinfo_x3,dsmt_nli_pcr6_provenance,2,0.0,0.5,0.5,0.5,0.2554606753628432,0.06526015665683997,0.29498960805535235,basketball player || professional chef,basketball player || writer
162,misinfo_dominant,nli_pool_topk,2,0.0,0.5,0.5,0.5,1.0,1.0,27.631021115928547,basketball player || professional chef,basketball player || writer
162,misinfo_dominant,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.9751650694359711,0.9509469126480624,3.695504126318463,basketball player,basketball player || writer
162,misinfo_dominant,dst_nli_global_topk,2,0.0,0.5,0.5,0.5,1.0,1.0,27.631021115928547,basketball player || professional chef,basketball player || writer
162,misinfo_dominant,dst_nli_factorized_provenance,2,0.0,0.5,0.5,0.5,0.2357876082073502,0.05559579618414288,0.2689095287217818,basketball player || professional chef,basketball player || writer
162,misinfo_dominant,dsmt_nli_pcr6_provenance,2,0.0,0.5,0.5,0.5,0.2554606753628432,0.06526015665683997,0.29498960805535235,basketball player || professional chef,basketball player || writer
163,original,nli_pool_topk,2,0.0,0.5,0.5,0.5,1.0,1.0,27.631021115928547,long || about 100 square miles,about in size || long
163,original,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.5471336881624151,0.2993552727222069,0.7921583144111244,long,about in size || long
163,original,dst_nli_global_topk,2,0.0,0.5,0.5,0.5,0.8051433390067126,0.6482557963468782,1.63549106254545,long || about 100 square miles,about in size || long
163,original,dst_nli_factorized_provenance,2,0.0,0.5,0.5,0.5,0.5697152452643309,0.32457546068659676,0.8433080691501382,long || about 100 square miles,about in size || long
163,original,dsmt_nli_pcr6_provenance,2,0.0,0.5,0.5,0.5,0.5689264094593134,0.3236772593802663,0.8414764597395481,long || about 100 square miles,about in size || long
163,duplicate_misinfo_x3,nli_pool_topk,2,0.0,0.5,0.5,0.5,1.0,1.0,27.631021115928547,long || about 100 square miles,about in size || long
163,duplicate_misinfo_x3,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.6081946788894246,0.36990076742941025,0.9369901923730692,long,about in size || long
163,duplicate_misinfo_x3,dst_nli_global_topk,2,0.0,0.5,0.5,0.5,0.8314163040275117,0.6912530706027676,1.7803229405073946,long || about 100 square miles,about in size || long
163,duplicate_misinfo_x3,dst_nli_factorized_provenance,2,0.0,0.5,0.5,0.5,0.5697152452643309,0.32457546068659676,0.8433080691501382,long || about 100 square miles,about in size || long
163,duplicate_misinfo_x3,dsmt_nli_pcr6_provenance,2,0.0,0.5,0.5,0.5,0.5689264094593134,0.3236772593802663,0.8414764597395481,long || about 100 square miles,about in size || long
163,misinfo_dominant,nli_pool_topk,2,0.0,0.5,0.5,0.5,1.0,1.0,27.631021115928547,long || about 100 square miles,about in size || long
163,misinfo_dominant,dst_nli_global_top1,2,0.0,1.0,0.5,0.6666666666666666,0.4200353479358989,0.17642969351563167,0.5447881220159438,long,about in size || long
163,misinfo_dominant,dst_nli_global_topk,2,0.0,0.5,0.5,0.5,0.7504562104944691,0.5631845238697188,1.3881208701502694,long || about 100 square miles,about in size || long
163,misinfo_dominant,dst_nli_factorized_provenance,2,0.0,0.5,0.5,0.5,0.4259965314398524,0.18147304479878515,0.5551198398931146,about 100 square miles || long,about in size || long
163,misinfo_dominant,dsmt_nli_pcr6_provenance,2,0.0,0.5,0.5,0.5,0.42588239502700675,0.18137581439393943,0.5549210169364548,about 100 square miles || long,about in size || long
164,original,nli_pool_topk,2,0.0,0.5,0.5,0.5,1.0,1.0,27.631021115928547,professional basketball player || operatic mezzo soprano,operatic mezzo soprano || painter and artist
164,original,dst_nli_global_top1,2,0.0,0.0,0.0,0.0,0.8804623688950276,0.7752139830402437,2.124124052538512,professional basketball player,operatic mezzo soprano || painter and artist
164,original,dst_nli_global_topk,2,0.0,0.5,0.5,0.5,1.0,1.0,27.631021115928547,professional basketball player || operatic mezzo soprano,operatic mezzo soprano || painter and artist
164,original,dst_nli_factorized_provenance,2,0.0,0.5,0.5,0.5,0.9432766592903202,0.8897708559619069,2.869569500226131,professional basketball player || operatic mezzo soprano,operatic mezzo soprano || painter and artist
164,original,dsmt_nli_pcr6_provenance,2,0.0,0.5,0.5,0.5,0.935901277050861,0.8759112003854325,2.7473308380443173,professional basketball player || operatic mezzo soprano,operatic mezzo soprano || painter and artist
164,duplicate_misinfo_x3,nli_pool_topk,2,0.0,0.5,0.5,0.5,1.0,1.0,27.631021115928547,professional basketball player || operatic mezzo soprano,operatic mezzo soprano || painter and artist
164,duplicate_misinfo_x3,dst_nli_global_top1,2,0.0,0.0,0.0,0.0,0.9992211472543354,0.9984429011202702,7.157688559917546,professional basketball player,operatic mezzo soprano || painter and artist
164,duplicate_misinfo_x3,dst_nli_global_topk,2,0.0,0.5,0.5,0.5,1.0,1.0,27.631021115928547,professional basketball player || operatic mezzo soprano,operatic mezzo soprano || painter and artist
164,duplicate_misinfo_x3,dst_nli_factorized_provenance,2,0.0,0.5,0.5,0.5,0.9432766592903202,0.8897708559619069,2.869569500226131,professional basketball player || operatic mezzo soprano,operatic mezzo soprano || painter and artist
164,duplicate_misinfo_x3,dsmt_nli_pcr6_provenance,2,0.0,0.5,0.5,0.5,0.935901277050861,0.8759112003854325,2.7473308380443173,professional basketball player || operatic mezzo soprano,operatic mezzo soprano || painter and artist
164,misinfo_dominant,nli_pool_topk,2,0.0,0.5,0.5,0.5,1.0,1.0,27.631021115928547,professional basketball player || operatic mezzo soprano,operatic mezzo soprano || painter and artist
164,misinfo_dominant,dst_nli_global_top1,2,0.0,0.0,0.0,0.0,0.9957915316685596,0.9916007745428159,5.4706565142452215,professional basketball player,operatic mezzo soprano || painter and artist
