item_id,rule,eligible,applicability,candidate_count,source_count,gold_count,exact_set,set_precision,set_recall,set_f1,brier,nonspecificity,prediction,gold
178,pcr6_plus,True,False,2,2,2,1.0,1.0,1.0,1.0,6.322415981389962e-06,0.9122097177804473,august 26 1849 || september 22 1804,august 26 1849 || september 22 1804
180,dempster,True,False,2,6,2,1.0,1.0,1.0,1.0,0.47518925506199056,0.008936669656067387,texas || missouri,missouri || texas
180,pcr6,True,False,2,6,2,1.0,1.0,1.0,1.0,0.191955727830048,0.2785821599243879,texas || missouri,missouri || texas
180,pcr6_plus,True,False,2,6,2,1.0,1.0,1.0,1.0,0.28661135580889247,0.004727454062900388,texas || missouri,missouri || texas
181,dempster,True,True,3,6,2,1.0,1.0,1.0,1.0,0.1933344497123219,0.2665801420094934,a film || a novel,a film || a novel
181,pcr6,True,True,3,6,2,1.0,1.0,1.0,1.0,0.15163753428990107,0.4259180844699306,a film || a novel,a film || a novel
181,pcr6_plus,True,True,3,6,2,1.0,1.0,1.0,1.0,0.18698808381339588,0.2544617934457658,a film || a novel,a film || a novel
182,dempster,True,True,3,6,2,0.0,0.5,0.5,0.5,1.1941144443739018,0.09948764689728608,1895 || 1912,1874 || 1912
182,pcr6,True,True,3,6,2,0.0,0.5,0.5,0.5,0.7376198972348456,0.5538903354696748,1895 || 1912,1874 || 1912
182,pcr6_plus,True,True,3,6,2,0.0,0.5,0.5,0.5,1.045333500900666,0.058406754982284384,1895 || 1912,1874 || 1912
183,dempster,True,True,3,6,2,1.0,1.0,1.0,1.0,0.05251859613474394,0.6623101413575754,miyavi || t ara,miyavi || t ara
183,pcr6,True,True,3,6,2,1.0,1.0,1.0,1.0,0.05198483443862791,0.6662099286628298,miyavi || t ara,miyavi || t ara
183,pcr6_plus,True,True,3,6,2,1.0,1.0,1.0,1.0,0.052763735787771646,0.6614958062905129,miyavi || t ara,miyavi || t ara
184,dempster,True,False,2,5,2,1.0,1.0,1.0,1.0,0.011116579650471643,0.41160177325428726,70 || 4,4 || 70
184,pcr6,True,False,2,5,2,1.0,1.0,1.0,1.0,0.00822966883997439,0.47349091022466794,70 || 4,4 || 70
184,pcr6_plus,True,False,2,5,2,1.0,1.0,1.0,1.0,0.009709093945286549,0.3439244589755317,70 || 4,4 || 70
185,dempster,True,False,2,4,2,1.0,1.0,1.0,1.0,0.0025248430249970285,0.8196434677089367,jon hewitt || brian trenchard smith,brian trenchard smith || jon hewitt
185,pcr6,True,False,2,4,2,1.0,1.0,1.0,1.0,0.0024985540033862254,0.8205774292946697,jon hewitt || brian trenchard smith,brian trenchard smith || jon hewitt
185,pcr6_plus,True,False,2,4,2,1.0,1.0,1.0,1.0,0.002693553229200396,0.812830868146497,jon hewitt || brian trenchard smith,brian trenchard smith || jon hewitt
186,dempster,True,False,2,6,2,1.0,1.0,1.0,1.0,0.4336187606042917,0.02279272953286478,volleyball || middle distance running events,middle distance running events || volleyball
186,pcr6,True,False,2,6,2,1.0,1.0,1.0,1.0,0.15095435740759683,0.3253966965774256,volleyball || middle distance running events,middle distance running events || volleyball
186,pcr6_plus,True,False,2,6,2,1.0,1.0,1.0,1.0,0.22702432411066398,0.011617732126934113,volleyball || middle distance running events,middle distance running events || volleyball
187,dempster,True,False,2,6,2,1.0,1.0,1.0,1.0,0.024632309261878316,0.24125844281678666,3 998 || 11 012,11 012 || 3 998
187,pcr6,True,False,2,6,2,1.0,1.0,1.0,1.0,0.011427526340217828,0.4277485413215505,3 998 || 11 012,11 012 || 3 998
187,pcr6_plus,True,False,2,6,2,1.0,1.0,1.0,1.0,0.014899864999447532,0.15610400025378163,3 998 || 11 012,11 012 || 3 998
188,dempster,True,False,2,3,2,1.0,1.0,1.0,1.0,0.018557431016483602,0.7172905470472646,29 march 1814 || march 16 1818,29 march 1814 || march 16 1818
188,pcr6,True,False,2,3,2,1.0,1.0,1.0,1.0,0.01834643377739083,0.7179425529882477,29 march 1814 || march 16 1818,29 march 1814 || march 16 1818
188,pcr6_plus,True,False,2,3,2,1.0,1.0,1.0,1.0,0.01924850395050094,0.706745443684023,29 march 1814 || march 16 1818,29 march 1814 || march 16 1818
189,dempster,True,False,2,4,1,0.0,0.0,0.0,0.0,1.8924432240722084,0.054521537476084764,urdu language,punjabi language
189,pcr6,True,False,2,4,1,0.0,0.0,0.0,0.0,1.8924432240722084,0.054521537476084764,urdu language,punjabi language
189,pcr6_plus,True,False,2,4,1,0.0,0.0,0.0,0.0,1.8924432240722084,0.054521537476084764,urdu language,punjabi language
190,dempster,True,True,3,5,2,0.0,0.5,0.5,0.5,0.3893477455417844,0.13119740163512408,july 26 1918 || january 1 1920,july 26 1918 || november 1990
190,pcr6,True,True,3,5,2,0.0,0.5,0.5,0.5,0.2580083753235249,0.4348753038486026,july 26 1918 || january 1 1920,july 26 1918 || november 1990
190,pcr6_plus,True,True,3,5,2,0.0,0.5,0.5,0.5,0.2817907241276738,0.3252278769274794,july 26 1918 || january 1 1920,july 26 1918 || november 1990
191,dempster,True,False,2,2,2,1.0,1.0,1.0,1.0,0.0007122720215427282,0.962256867603689,county owned public use || city owned public use,city owned public use || county owned public use
191,pcr6,True,False,2,2,2,1.0,1.0,1.0,1.0,0.0007122720215427282,0.962256867603689,county owned public use || city owned public use,city owned public use || county owned public use
191,pcr6_plus,True,False,2,2,2,1.0,1.0,1.0,1.0,0.0007122720215427282,0.962256867603689,county owned public use || city owned public use,city owned public use || county owned public use
192,dempster,True,False,2,5,2,1.0,1.0,1.0,1.0,0.15533353888534218,0.13743902409388709,friuli venezia giulia || lombardy,friuli venezia giulia || lombardy
192,pcr6,True,False,2,5,2,1.0,1.0,1.0,1.0,0.0605097362281155,0.3765685098208486,friuli venezia giulia || lombardy,friuli venezia giulia || lombardy
192,pcr6_plus,True,False,2,5,2,1.0,1.0,1.0,1.0,0.09033403126323461,0.07685678603112293,friuli venezia giulia || lombardy,friuli venezia giulia || lombardy
193,dempster,True,True,3,5,2,0.0,0.5,0.5,0.5,0.2215583872062615,0.2433948908251638,1856 || 1920,1856 || 1875
193,pcr6,True,True,3,5,2,0.0,0.5,0.5,0.5,0.24115204957996578,0.8190992834932108,1920 || 1856,1856 || 1875
193,pcr6_plus,True,True,3,5,2,0.0,0.5,0.5,0.5,0.2892042218452075,0.49458250707435447,1920 || 1856,1856 || 1875
194,dempster,True,True,3,5,2,0.0,0.5,0.5,0.5,0.4591556559134777,0.9368104365068173,between 1881 1882 || between 1861 1862,1850 || between 1861 1862
194,pcr6,True,True,3,5,2,0.0,0.5,0.5,0.5,0.45073516201367564,0.9505429491202818,between 1881 1882 || between 1861 1862,1850 || between 1861 1862
194,pcr6_plus,True,True,3,5,2,0.0,0.5,0.5,0.5,0.4587313820486877,0.9371490918011217,between 1881 1882 || between 1861 1862,1850 || between 1861 1862
196,dempster,True,False,2,2,2,1.0,1.0,1.0,1.0,0.002929803305322779,0.9234519326785742,paris || lyon,lyon || paris
196,pcr6,True,False,2,2,2,1.0,1.0,1.0,1.0,0.002929803305322779,0.9234519326785742,paris || lyon,lyon || paris
196,pcr6_plus,True,False,2,2,2,1.0,1.0,1.0,1.0,0.002929803305322779,0.9234519326785742,paris || lyon,lyon || paris
197,dempster,True,False,2,2,2,1.0,1.0,1.0,1.0,0.002635619762072852,0.9273966975672201,1904 || january 1 1877,1904 || january 1 1877
197,pcr6,True,False,2,2,2,1.0,1.0,1.0,1.0,0.002635619762072852,0.9273966975672201,1904 || january 1 1877,1904 || january 1 1877
197,pcr6_plus,True,False,2,2,2,1.0,1.0,1.0,1.0,0.002635619762072852,0.9273966975672201,1904 || january 1 1877,1904 || january 1 1877
198,dempster,True,True,3,6,2,0.0,0.5,0.5,0.5,1.3574064565675215,0.08423602904040568,ice hockey || cross country skiing,cross country skiing || weightlifting
198,pcr6,True,True,3,6,2,0.0,0.5,0.5,0.5,1.2516216842307093,0.17267553889350215,ice hockey || cross country skiing,cross country skiing || weightlifting
198,pcr6_plus,True,True,3,6,2,0.0,0.5,0.5,0.5,1.3301907978805563,0.10106040156543206,ice hockey || cross country skiing,cross country skiing || weightlifting
199,dempster,True,True,3,4,2,1.0,1.0,1.0,1.0,0.0640982124310443,1.1958219052508499,around 8 400 || 37 935,37 935 || around 8 400
199,pcr6,True,True,3,4,2,1.0,1.0,1.0,1.0,0.06414720543703424,1.1961967402106393,around 8 400 || 37 935,37 935 || around 8 400
199,pcr6_plus,True,True,3,4,2,1.0,1.0,1.0,1.0,0.06397341187531148,1.1953939640484181,around 8 400 || 37 935,37 935 || around 8 400
200,dempster,True,False,2,3,2,1.0,1.0,1.0,1.0,9.246783437076583e-05,0.9318778908259615,june 11 1963 || 1900,1900 || june 11 1963
200,pcr6,True,False,2,3,2,1.0,1.0,1.0,1.0,9.218244079512793e-05,0.9318889903711011,june 11 1963 || 1900,1900 || june 11 1963
200,pcr6_plus,True,False,2,3,2,1.0,1.0,1.0,1.0,9.017495560754708e-05,0.9307652992414525,june 11 1963 || 1900,1900 || june 11 1963
201,dempster,True,True,3,6,2,1.0,1.0,1.0,1.0,0.3053290329830472,0.21984006335145664,leila ross wilburn || willis irwin,leila ross wilburn || willis irwin
201,pcr6,True,True,3,6,2,1.0,1.0,1.0,1.0,0.28535486796455967,0.26247121550692404,leila ross wilburn || willis irwin,leila ross wilburn || willis irwin
201,pcr6_plus,True,True,3,6,2,1.0,1.0,1.0,1.0,0.29074454535672706,0.24382861021476335,leila ross wilburn || willis irwin,leila ross wilburn || willis irwin
202,dempster,True,False,2,5,2,1.0,1.0,1.0,1.0,0.0031529039901829806,0.835965698854153,show of hands || roxy music,roxy music || show of hands
202,pcr6,True,False,2,5,2,1.0,1.0,1.0,1.0,0.0031137155422906668,0.8367778409454304,show of hands || roxy music,roxy music || show of hands
202,pcr6_plus,True,False,2,5,2,1.0,1.0,1.0,1.0,0.0030763170558027165,0.8308468747912107,show of hands || roxy music,roxy music || show of hands
203,dempster,True,False,2,6,2,1.0,1.0,1.0,1.0,0.41261141263794543,0.08308388831730788,1858 || 1860,1858 || 1860
203,pcr6,True,False,2,6,2,1.0,1.0,1.0,1.0,0.38668114275377635,0.11127234742997301,1858 || 1860,1858 || 1860
203,pcr6_plus,True,False,2,6,2,1.0,1.0,1.0,1.0,0.4117287466331722,0.07937874937043073,1858 || 1860,1858 || 1860
204,dempster,True,True,3,6,2,0.0,0.5,0.5,0.5,0.2507940232763935,0.5317885500544904,9 february 1936 || 12 march 1955,9 february 1936 || 9 october 1951
204,pcr6,True,True,3,6,2,0.0,0.5,0.5,0.5,0.23163867464697313,0.833152952928574,12 march 1955 || 9 february 1936,9 february 1936 || 9 october 1951
204,pcr6_plus,True,True,3,6,2,0.0,0.5,0.5,0.5,0.30865128188592017,0.4426659522383619,12 march 1955 || 9 february 1936,9 february 1936 || 9 october 1951
205,dempster,True,False,2,6,2,1.0,1.0,1.0,1.0,0.06423599886028564,0.6301169377290256,fall of 2010 || september 2010,fall of 2010 || september 2010
205,pcr6,True,False,2,6,2,1.0,1.0,1.0,1.0,0.06389364865334207,0.6310967740555063,fall of 2010 || september 2010,fall of 2010 || september 2010
205,pcr6_plus,True,False,2,6,2,1.0,1.0,1.0,1.0,0.0648599107578281,0.6280384459839231,fall of 2010 || september 2010,fall of 2010 || september 2010
206,dempster,True,False,2,6,2,0.0,0.5,0.5,0.5,0.41721667040178784,0.9134732293852817,film || radio,film || series tv
206,pcr6,True,False,2,6,2,0.0,0.5,0.5,0.5,0.41721667040178784,0.9134732293852817,film || radio,film || series tv
206,pcr6_plus,True,False,2,6,2,0.0,0.5,0.5,0.5,0.41721667040178784,0.9134732293852817,film || radio,film || series tv
207,dempster,True,True,3,6,2,1.0,1.0,1.0,1.0,0.0905302910505042,1.1067071024228685,quicksand || brad,brad || quicksand
207,pcr6,True,True,3,6,2,1.0,1.0,1.0,1.0,0.09126668510536248,1.1144129222383976,quicksand || brad,brad || quicksand
207,pcr6_plus,True,True,3,6,2,1.0,1.0,1.0,1.0,0.08878453294909017,1.088397364493038,quicksand || brad,brad || quicksand
208,dempster,True,False,2,6,2,1.0,1.0,1.0,1.0,8.395358761359731e-05,0.3649563559282057,2 764 people || 837 people,2 764 people || 837 people
208,pcr6,True,False,2,6,2,1.0,1.0,1.0,1.0,2.813380875123037e-05,0.46410698690063623,2 764 people || 837 people,2 764 people || 837 people
208,pcr6_plus,True,False,2,6,2,1.0,1.0,1.0,1.0,3.80257336015916e-05,0.28598513866510894,837 people || 2 764 people,2 764 people || 837 people
209,dempster,True,True,3,4,2,0.0,0.5,0.5,0.5,0.1862759442721703,1.4142478567012762,water polo player || chef,trombonist || water polo player
209,pcr6,True,True,3,4,2,0.0,0.5,0.5,0.5,0.18620951673528613,1.414667111200828,water polo player || chef,trombonist || water polo player
209,pcr6_plus,True,True,3,4,2,0.0,0.5,0.5,0.5,0.18629315101017543,1.4114037520591085,water polo player || chef,trombonist || water polo player
210,dempster,True,False,2,2,2,1.0,1.0,1.0,1.0,0.00010583969221793311,0.9719396143687976,34 753 || 31 250,31 250 || 34 753
210,pcr6,True,False,2,2,2,1.0,1.0,1.0,1.0,0.00010691632956499119,0.9717957092141827,34 753 || 31 250,31 250 || 34 753
210,pcr6_plus,True,False,2,2,2,1.0,1.0,1.0,1.0,0.00010691632956499119,0.9717957092141827,34 753 || 31 250,31 250 || 34 753
211,dempster,True,True,3,3,2,1.0,1.0,1.0,1.0,0.05778924180205839,0.770652494381468,january 24 1899 || july 14 1868,january 24 1899 || july 14 1868
211,pcr6,True,True,3,3,2,1.0,1.0,1.0,1.0,0.058388975161582646,0.7778172946403378,january 24 1899 || july 14 1868,january 24 1899 || july 14 1868
211,pcr6_plus,True,True,3,3,2,1.0,1.0,1.0,1.0,0.06107090684469787,0.7566565299436404,january 24 1899 || july 14 1868,january 24 1899 || july 14 1868
212,dempster,True,False,2,6,2,1.0,1.0,1.0,1.0,0.3206024901396188,0.1813557067255359,55 145 || 150 699,150 699 || 55 145
212,pcr6,True,False,2,6,2,1.0,1.0,1.0,1.0,0.30193567394374166,0.20506256848057633,55 145 || 150 699,150 699 || 55 145
212,pcr6_plus,True,False,2,6,2,1.0,1.0,1.0,1.0,0.32355831187074613,0.17439052258717314,55 145 || 150 699,150 699 || 55 145
213,dempster,True,True,3,6,2,0.0,0.5,0.5,0.5,0.502083523746718,0.5884477200568704,january 2005 || fall of 1964,august 1998 || fall of 1964
213,pcr6,True,True,3,6,2,0.0,0.5,0.5,0.5,0.41762205026222976,0.760905258470975,january 2005 || fall of 1964,august 1998 || fall of 1964
213,pcr6_plus,True,True,3,6,2,0.0,0.5,0.5,0.5,0.45882500399710957,0.5586563377144232,january 2005 || fall of 1964,august 1998 || fall of 1964
214,dempster,True,True,3,6,2,0.0,0.5,0.5,0.5,0.46420420177851796,0.06209543683400905,all girls || co ed,all boys || all girls
214,pcr6,True,True,3,6,2,0.0,0.5,0.5,0.5,0.4339841250132248,0.1104136986571984,all girls || co ed,all boys || all girls
214,pcr6_plus,True,True,3,6,2,0.0,0.5,0.5,0.5,0.4409134381205376,0.09488661371900445,all girls || co ed,all boys || all girls
215,dempster,True,False,2,4,2,1.0,1.0,1.0,1.0,0.020138452467886456,0.7222827371970041,about 1898 || 1829,1829 || about 1898
215,pcr6,True,False,2,4,2,1.0,1.0,1.0,1.0,0.0197283454458086,0.7246232364241365,about 1898 || 1829,1829 || about 1898
215,pcr6_plus,True,False,2,4,2,1.0,1.0,1.0,1.0,0.020497051044498,0.7131862665899628,about 1898 || 1829,1829 || about 1898
217,dempster,True,False,2,2,2,1.0,1.0,1.0,1.0,0.0005585771078079275,0.9486022166304617,tennis || golf,golf || tennis
217,pcr6,True,False,2,2,2,1.0,1.0,1.0,1.0,0.0005667534473956463,0.9482212252313219,tennis || golf,golf || tennis
217,pcr6_plus,True,False,2,2,2,1.0,1.0,1.0,1.0,0.0005667534473956463,0.9482212252313219,tennis || golf,golf || tennis
218,dempster,True,True,4,5,2,1.0,1.0,1.0,1.0,0.20543970576017523,0.31981158649168584,5 390 || 6 669 people,5 390 || 6 669 people
218,pcr6,True,True,4,5,2,1.0,1.0,1.0,1.0,0.16723819283691305,0.4760355501745191,5 390 || 6 669 people,5 390 || 6 669 people
218,pcr6_plus,True,True,4,5,2,1.0,1.0,1.0,1.0,0.17412771221251633,0.394980284946449,5 390 || 6 669 people,5 390 || 6 669 people
219,dempster,True,False,2,3,2,1.0,1.0,1.0,1.0,0.19607933125039267,0.3737742719268193,2 104 people || 2 051 people,2 051 people || 2 104 people
219,pcr6,True,False,2,3,2,1.0,1.0,1.0,1.0,0.19607933125039267,0.3737742719268193,2 104 people || 2 051 people,2 051 people || 2 104 people
219,pcr6_plus,True,False,2,3,2,1.0,1.0,1.0,1.0,0.19607933125039267,0.3737742719268193,2 104 people || 2 051 people,2 051 people || 2 104 people
220,dempster,True,False,2,5,2,1.0,1.0,1.0,1.0,0.38794193284833595,0.1131068358838846,avdira || adra,adra || avdira
220,pcr6,True,False,2,5,2,1.0,1.0,1.0,1.0,0.37484982061764915,0.12790571532693956,avdira || adra,adra || avdira
220,pcr6_plus,True,False,2,5,2,1.0,1.0,1.0,1.0,0.3890921036609941,0.11049468380934432,avdira || adra,adra || avdira
221,dempster,True,True,4,6,2,0.0,0.5,0.5,0.5,0.2964427518266877,1.6369637284471774,john coltrane || shalamar,miles davis || shalamar
221,pcr6,True,True,4,6,2,0.0,0.5,0.5,0.5,0.2956897776001345,1.6417090369648175,john coltrane || shalamar,miles davis || shalamar
221,pcr6_plus,True,True,4,6,2,0.0,0.5,0.5,0.5,0.2945520054602405,1.620540093780828,john coltrane || shalamar,miles davis || shalamar
222,dempster,True,False,2,4,2,1.0,1.0,1.0,1.0,0.033321627010439336,0.6430358932888904,a butterfly zoo || a domestic building,a butterfly zoo || a domestic building
222,pcr6,True,False,2,4,2,1.0,1.0,1.0,1.0,0.032283348963322994,0.6478317442284401,a butterfly zoo || a domestic building,a butterfly zoo || a domestic building
222,pcr6_plus,True,False,2,4,2,1.0,1.0,1.0,1.0,0.03464514014669678,0.6281916353560574,a butterfly zoo || a domestic building,a butterfly zoo || a domestic building
223,dempster,True,True,3,6,2,0.0,0.5,0.5,0.5,0.48823806562644834,0.004749476644483633,generalmajor || admiral,generalmajor || lieutenant general
223,pcr6,True,True,3,6,2,0.0,0.5,0.5,0.5,0.17039226826857545,0.6302371566750536,generalmajor || admiral,generalmajor || lieutenant general
223,pcr6_plus,True,True,3,6,2,0.0,0.5,0.5,0.5,0.17631749968867205,0.57814767165759,generalmajor || admiral,generalmajor || lieutenant general
224,dempster,True,False,2,3,2,0.0,0.5,0.5,0.5,0.5242745728780988,0.026921313801503702,cricket || rugby league,football soccer || rugby league
224,pcr6,True,False,2,3,2,0.0,0.5,0.5,0.5,0.5034134530126761,0.3112671756503164,cricket || rugby league,football soccer || rugby league
224,pcr6_plus,True,False,2,3,2,0.0,0.5,0.5,0.5,0.5038493827321309,0.0027505223083061224,cricket || rugby league,football soccer || rugby league
225,dempster,True,True,3,6,2,0.0,0.5,0.5,0.5,0.5064388404151225,0.27791023343117466,forward || defensive midfielder,defensive midfielder || winger
225,pcr6,True,True,3,6,2,0.0,0.5,0.5,0.5,0.31956893163353667,0.7985790916451956,forward || defensive midfielder,defensive midfielder || winger
225,pcr6_plus,True,True,3,6,2,0.0,0.5,0.5,0.5,0.3394576623206723,0.5914104085727481,forward || defensive midfielder,defensive midfielder || winger
226,dempster,True,False,2,4,2,1.0,1.0,1.0,1.0,0.01768612787864151,0.8119248667226764,july 4 2000 || june 30 2009,july 4 2000 || june 30 2009
226,pcr6,True,False,2,4,2,1.0,1.0,1.0,1.0,0.01768612787864151,0.8119248667226764,july 4 2000 || june 30 2009,july 4 2000 || june 30 2009
226,pcr6_plus,True,False,2,4,2,1.0,1.0,1.0,1.0,0.01768612787864151,0.8119248667226764,july 4 2000 || june 30 2009,july 4 2000 || june 30 2009
227,dempster,True,False,2,6,2,1.0,1.0,1.0,1.0,0.08423146889749611,0.5564399900130415,hilario davide jr || jejomar binay,hilario davide jr || jejomar binay
227,pcr6,True,False,2,6,2,1.0,1.0,1.0,1.0,0.08254377824620845,0.5608553596493066,hilario davide jr || jejomar binay,hilario davide jr || jejomar binay
227,pcr6_plus,True,False,2,6,2,1.0,1.0,1.0,1.0,0.08645960470579288,0.549458072485842,hilario davide jr || jejomar binay,hilario davide jr || jejomar binay
229,dempster,True,True,3,5,2,0.0,0.5,0.5,0.5,0.3958606153688584,0.3595447224158572,24 february 1919 || 12 march 1920,24 february 1919 || march 4 1918
229,pcr6,True,True,3,5,2,0.0,0.5,0.5,0.5,0.2983168791335619,0.6972419991558342,12 march 1920 || 24 february 1919,24 february 1919 || march 4 1918
229,pcr6_plus,True,True,3,5,2,0.0,0.5,0.5,0.5,0.3834723580155345,0.24089609060628697,12 march 1920 || 24 february 1919,24 february 1919 || march 4 1918
230,dempster,True,False,2,5,2,1.0,1.0,1.0,1.0,0.06665795575662804,0.5744366939481199,american chef || american actor,american actor || american chef
230,pcr6,True,False,2,5,2,1.0,1.0,1.0,1.0,0.06446694487724197,0.5810193094782669,american chef || american actor,american actor || american chef
230,pcr6_plus,True,False,2,5,2,1.0,1.0,1.0,1.0,0.06833549800861552,0.5627330506967622,american chef || american actor,american actor || american chef
231,dempster,True,False,2,2,2,1.0,1.0,1.0,1.0,0.0004230744151150805,0.9622565355685033,telenovela || film,film || telenovela
231,pcr6,True,False,2,2,2,1.0,1.0,1.0,1.0,0.0004262952404449968,0.9621119522267954,telenovela || film,film || telenovela
231,pcr6_plus,True,False,2,2,2,1.0,1.0,1.0,1.0,0.0004262952404449968,0.9621119522267954,telenovela || film,film || telenovela
232,dempster,True,False,2,4,2,1.0,1.0,1.0,1.0,0.1142656959521041,0.29934830374990873,democrat || republican,democrat || republican
232,pcr6,True,False,2,4,2,1.0,1.0,1.0,1.0,0.0914335784729299,0.3679908467861502,democrat || republican,democrat || republican
232,pcr6_plus,True,False,2,4,2,1.0,1.0,1.0,1.0,0.12777262877159887,0.2455431285719861,democrat || republican,democrat || republican
233,dempster,True,True,3,6,2,0.0,0.5,0.5,0.5,0.1574781322539088,0.8826058494886689,1861 || 1885,1859 || 1861
233,pcr6,True,True,3,6,2,0.0,0.5,0.5,0.5,0.15477958939501268,0.9251213780359098,1861 || 1885,1859 || 1861
233,pcr6_plus,True,True,3,6,2,0.0,0.5,0.5,0.5,0.15888548482013262,0.8447386075362798,1861 || 1885,1859 || 1861
234,dempster,True,True,3,6,2,1.0,1.0,1.0,1.0,0.24007345609907554,0.32933834201804457,the who || the killers,the killers || the who
234,pcr6,True,True,3,6,2,1.0,1.0,1.0,1.0,0.24007345609907554,0.32933834201804457,the who || the killers,the killers || the who
234,pcr6_plus,True,True,3,6,2,1.0,1.0,1.0,1.0,0.24007345609907554,0.32933834201804457,the who || the killers,the killers || the who
235,dempster,True,False,2,6,2,1.0,1.0,1.0,1.0,0.04627346001614917,0.4776760482259059,321 493 inhabitants || 16 337 inhabitants,16 337 inhabitants || 321 493 inhabitants
235,pcr6,True,False,2,6,2,1.0,1.0,1.0,1.0,0.039739206326415394,0.5129289730276657,321 493 inhabitants || 16 337 inhabitants,16 337 inhabitants || 321 493 inhabitants
235,pcr6_plus,True,False,2,6,2,1.0,1.0,1.0,1.0,0.04859863380496941,0.43649284546385375,321 493 inhabitants || 16 337 inhabitants,16 337 inhabitants || 321 493 inhabitants
236,dempster,True,False,2,5,2,1.0,1.0,1.0,1.0,0.028345462886301347,0.6388973151113808,1872 || 1888,1872 || 1888
236,pcr6,True,False,2,5,2,1.0,1.0,1.0,1.0,0.027201254336561533,0.6459756566878847,1872 || 1888,1872 || 1888
236,pcr6_plus,True,False,2,5,2,1.0,1.0,1.0,1.0,0.0304938025603586,0.620987777569933,1872 || 1888,1872 || 1888
237,dempster,True,False,2,3,2,1.0,1.0,1.0,1.0,9.89390722485595e-08,0.9276492326339117,politician and writer || politician and lawyer,politician and lawyer || politician and writer
237,pcr6,True,False,2,3,2,1.0,1.0,1.0,1.0,1.0380559093898664e-07,0.9276566665561461,politician and writer || politician and lawyer,politician and lawyer || politician and writer
237,pcr6_plus,True,False,2,3,2,1.0,1.0,1.0,1.0,2.2146852749154718e-07,0.9263424671364947,politician and writer || politician and lawyer,politician and lawyer || politician and writer
238,dempster,True,True,3,6,2,0.0,0.5,0.5,0.5,0.27751573969786003,0.2509843997499891,319 || 5 000,2 652 || 319
238,pcr6,True,True,3,6,2,0.0,0.5,0.5,0.5,0.20620843535176492,0.7046937624634184,319 || 5 000,2 652 || 319
238,pcr6_plus,True,True,3,6,2,0.0,0.5,0.5,0.5,0.26191716361492257,0.3202561168392923,319 || 5 000,2 652 || 319
239,dempster,True,False,2,2,2,1.0,1.0,1.0,1.0,0.0007484248604652859,0.9613108578418884,peter murphy || gin wigmore,gin wigmore || peter murphy
239,pcr6,True,False,2,2,2,1.0,1.0,1.0,1.0,0.0007484248604652859,0.9613108578418884,peter murphy || gin wigmore,gin wigmore || peter murphy
239,pcr6_plus,True,False,2,2,2,1.0,1.0,1.0,1.0,0.0007484248604652859,0.9613108578418884,peter murphy || gin wigmore,gin wigmore || peter murphy
240,dempster,True,False,2,6,2,0.0,0.5,0.5,0.5,1.3192456629504086,0.12645978164920574,girls || boys,all girls || boys
240,pcr6,True,False,2,6,2,0.0,0.5,0.5,0.5,0.9869169115096336,0.3869188146997007,girls || boys,all girls || boys
240,pcr6_plus,True,False,2,6,2,0.0,0.5,0.5,0.5,1.1807791553585714,0.07276509477669622,girls || boys,all girls || boys
241,dempster,True,True,4,5,2,0.0,0.0,0.0,0.0,1.4036938143376838,0.08699549613199847,1855 || 1857,1743 || 1867
241,pcr6,True,True,4,5,2,0.0,0.0,0.0,0.0,0.9304325252050178,0.5723899861976561,1855 || 1857,1743 || 1867
241,pcr6_plus,True,True,4,5,2,0.0,0.0,0.0,0.0,1.0322224191387204,0.37280549496544757,1855 || 1857,1743 || 1867
242,dempster,True,False,2,6,2,1.0,1.0,1.0,1.0,0.3581891146695325,0.14260539364711758,railway || motorway,motorway || railway
242,pcr6,True,False,2,6,2,1.0,1.0,1.0,1.0,0.3401986736542799,0.1639778298788909,railway || motorway,motorway || railway
242,pcr6_plus,True,False,2,6,2,1.0,1.0,1.0,1.0,0.35965654516674705,0.1380677072892435,railway || motorway,motorway || railway
243,dempster,True,False,2,2,2,1.0,1.0,1.0,1.0,0.0007764293687999951,0.9427242855329182,greg koch || joey cape,greg koch || joey cape
243,pcr6,True,False,2,2,2,1.0,1.0,1.0,1.0,0.0007879811548260978,0.942292571141735,greg koch || joey cape,greg koch || joey cape
243,pcr6_plus,True,False,2,2,2,1.0,1.0,1.0,1.0,0.0007879811548260978,0.942292571141735,greg koch || joey cape,greg koch || joey cape
244,dempster,True,False,2,4,2,1.0,1.0,1.0,1.0,0.1533353054923766,0.4462215145161802,chess || cycling,chess || cycling
244,pcr6,True,False,2,4,2,1.0,1.0,1.0,1.0,0.1533353054923766,0.4462215145161802,chess || cycling,chess || cycling
244,pcr6_plus,True,False,2,4,2,1.0,1.0,1.0,1.0,0.1533353054923766,0.4462215145161802,chess || cycling,chess || cycling
245,dempster,True,False,2,6,2,1.0,1.0,1.0,1.0,0.059039379551287505,0.5171719875545666,andy williams || johnny mathis,andy williams || johnny mathis
245,pcr6,True,False,2,6,2,1.0,1.0,1.0,1.0,0.05460705722316439,0.5367659033911668,andy williams || johnny mathis,andy williams || johnny mathis
245,pcr6_plus,True,False,2,6,2,1.0,1.0,1.0,1.0,0.06857253241490309,0.48992615362088904,andy williams || johnny mathis,andy williams || johnny mathis
